date,store_id,city,sku_id,power_cluster,predicted_demand,confidence_score,lower_bound,upper_bound
2023-07-03,STORE_014,Delhi,SKU_088,high,8.76,0.44,5.35,12.17
2023-07-04,STORE_014,Delhi,SKU_088,high,8.76,0.36,4.79,12.73
2023-07-05,STORE_014,Delhi,SKU_088,high,8.76,0.44,5.31,12.21
2023-07-06,STORE_014,Delhi,SKU_088,high,8.84,0.39,5.01,12.67
2023-07-07,STORE_014,Delhi,SKU_088,high,8.84,0.9,8.52,9.16
2023-07-01,STORE_039,Ahmedabad,SKU_184,very_high,25.05,0.34,13.35,36.75
2023-07-02,STORE_039,Ahmedabad,SKU_184,very_high,25.05,0.69,20.1,30.0
2023-07-03,STORE_039,Ahmedabad,SKU_184,very_high,20.18,0.6,14.76,25.6
2023-07-04,STORE_039,Ahmedabad,SKU_184,very_high,20.18,0.47,12.7,27.66
2023-07-05,STORE_039,Ahmedabad,SKU_184,very_high,20.18,0.73,16.71,23.65
2023-07-06,STORE_039,Ahmedabad,SKU_184,very_high,20.51,0.6,14.97,26.05
2023-07-07,STORE_039,Ahmedabad,SKU_184,very_high,20.57,0.55,14.29,26.85
2023-07-01,STORE_001,Mumbai,SKU_039,high,11.44,0.44,6.93,15.95
2023-07-02,STORE_001,Mumbai,SKU_039,high,11.42,0.52,7.68,15.16
2023-07-03,STORE_001,Mumbai,SKU_039,high,8.76,0.5,5.76,11.76
2023-07-04,STORE_001,Mumbai,SKU_039,high,8.76,0.37,4.88,12.64
2023-07-05,STORE_001,Mumbai,SKU_039,high,8.76,0.91,8.47,9.05
2023-07-06,STORE_001,Mumbai,SKU_039,high,8.84,0.71,7.19,10.49
2023-07-07,STORE_001,Mumbai,SKU_039,high,8.84,0.53,6.01,11.67
2023-07-01,STORE_007,Mumbai,SKU_125,high,13.76,0.87,12.9,14.62
2023-07-02,STORE_007,Mumbai,SKU_125,high,13.74,0.39,7.87,19.61
2023-07-03,STORE_007,Mumbai,SKU_125,high,10.54,0.93,10.39,10.69
2023-07-04,STORE_007,Mumbai,SKU_125,high,10.54,0.59,7.6,13.48
2023-07-05,STORE_007,Mumbai,SKU_125,high,10.54,0.55,7.27,13.81
2023-07-06,STORE_007,Mumbai,SKU_125,high,10.53,0.77,9.1,11.96
2023-07-07,STORE_007,Mumbai,SKU_125,high,10.53,0.67,8.26,12.8
2023-07-01,STORE_034,Kolkata,SKU_158,low,10.02,0.44,6.12,13.92
2023-07-02,STORE_034,Kolkata,SKU_158,low,10.0,0.68,7.91,12.09
2023-07-03,STORE_034,Kolkata,SKU_158,low,7.55,0.69,6.07,9.03
2023-07-04,STORE_034,Kolkata,SKU_158,low,7.55,0.92,7.35,7.75
2023-07-05,STORE_034,Kolkata,SKU_158,low,7.55,0.93,7.44,7.66
2023-07-06,STORE_034,Kolkata,SKU_158,low,7.65,0.76,6.55,8.75
2023-07-07,STORE_034,Kolkata,SKU_158,low,7.65,0.89,7.28,8.02
2023-07-01,STORE_029,Chennai,SKU_096,low,14.21,0.92,13.9,14.52
2023-07-02,STORE_029,Chennai,SKU_096,low,14.19,0.91,13.74,14.64
2023-07-03,STORE_029,Chennai,SKU_096,low,10.6,0.45,6.56,14.64
2023-07-04,STORE_029,Chennai,SKU_096,low,10.6,0.51,6.99,14.21
2023-07-05,STORE_029,Chennai,SKU_096,low,10.6,0.81,9.45,11.75
2023-07-06,STORE_029,Chennai,SKU_096,low,10.62,0.47,6.67,14.57
2023-07-07,STORE_029,Chennai,SKU_096,low,10.62,0.37,5.92,15.32
2023-07-01,STORE_034,Kolkata,SKU_075,low,11.14,0.54,7.66,14.62
2023-07-02,STORE_034,Kolkata,SKU_075,low,11.13,0.74,9.31,12.95
2023-07-03,STORE_034,Kolkata,SKU_075,low,8.55,0.59,6.18,10.92
2023-07-04,STORE_034,Kolkata,SKU_075,low,8.55,0.79,7.51,9.59
2023-07-05,STORE_034,Kolkata,SKU_075,low,8.55,0.4,4.95,12.15
2023-07-06,STORE_034,Kolkata,SKU_075,low,8.61,0.38,4.81,12.41
2023-07-07,STORE_034,Kolkata,SKU_075,low,8.61,0.33,4.49,12.73
2023-07-01,STORE_044,Jaipur,SKU_178,very_high,2.56,0.39,1.45,3.67
2023-07-02,STORE_044,Jaipur,SKU_178,very_high,2.56,0.91,2.48,2.64
2023-07-03,STORE_044,Jaipur,SKU_178,very_high,2.27,0.48,1.45,3.09
2023-07-04,STORE_044,Jaipur,SKU_178,very_high,2.27,0.88,2.14,2.4
2023-07-05,STORE_044,Jaipur,SKU_178,very_high,2.27,0.67,1.77,2.77
2023-07-06,STORE_044,Jaipur,SKU_178,very_high,2.27,0.91,2.2,2.34
2023-07-07,STORE_044,Jaipur,SKU_178,very_high,2.27,0.9,2.19,2.35
2023-07-01,STORE_047,Lucknow,SKU_017,high,4.87,0.81,4.34,5.4
2023-07-02,STORE_047,Lucknow,SKU_017,high,4.87,0.57,3.43,6.31
2023-07-03,STORE_047,Lucknow,SKU_017,high,3.87,0.45,2.39,5.35
2023-07-04,STORE_047,Lucknow,SKU_017,high,3.87,0.81,3.45,4.29
2023-07-05,STORE_047,Lucknow,SKU_017,high,3.87,0.4,2.24,5.5
2023-07-06,STORE_047,Lucknow,SKU_017,high,3.9,0.72,3.22,4.58
2023-07-07,STORE_047,Lucknow,SKU_017,high,3.9,0.47,2.46,5.34
2023-07-01,STORE_050,Lucknow,SKU_052,medium,7.49,0.62,5.57,9.41
2023-07-02,STORE_050,Lucknow,SKU_052,medium,7.47,0.88,7.07,7.87
2023-07-03,STORE_050,Lucknow,SKU_052,medium,5.88,0.39,3.33,8.43
2023-07-04,STORE_050,Lucknow,SKU_052,medium,5.88,0.38,3.32,8.44
2023-07-05,STORE_050,Lucknow,SKU_052,medium,5.88,0.73,4.87,6.89
2023-07-06,STORE_050,Lucknow,SKU_052,medium,5.92,0.88,5.58,6.26
2023-07-07,STORE_050,Lucknow,SKU_052,medium,5.92,0.83,5.36,6.48
2023-07-01,STORE_003,Mumbai,SKU_093,very_high,4.9,0.67,3.85,5.95
2023-07-02,STORE_003,Mumbai,SKU_093,very_high,4.9,0.93,4.83,4.97
2023-07-03,STORE_003,Mumbai,SKU_093,very_high,3.87,0.94,3.84,3.9
2023-07-04,STORE_003,Mumbai,SKU_093,very_high,3.87,0.38,2.16,5.58
2023-07-05,STORE_003,Mumbai,SKU_093,very_high,3.87,0.5,2.53,5.21
2023-07-06,STORE_003,Mumbai,SKU_093,very_high,3.9,0.87,3.66,4.14
2023-07-07,STORE_003,Mumbai,SKU_093,very_high,3.9,0.57,2.77,5.03
2023-07-01,STORE_032,Kolkata,SKU_013,high,7.51,0.53,5.1,9.92
2023-07-02,STORE_032,Kolkata,SKU_013,high,7.49,0.82,6.75,8.23
2023-07-03,STORE_032,Kolkata,SKU_013,high,5.93,0.81,5.31,6.55
2023-07-04,STORE_032,Kolkata,SKU_013,high,5.93,0.65,4.57,7.29
2023-07-05,STORE_032,Kolkata,SKU_013,high,5.93,0.63,4.49,7.37
2023-07-06,STORE_032,Kolkata,SKU_013,high,5.94,0.32,3.08,8.8
2023-07-07,STORE_032,Kolkata,SKU_013,high,5.94,0.69,4.76,7.12
2023-07-01,STORE_022,Hyderabad,SKU_049,very_high,1.99,0.78,1.73,2.25
2023-07-02,STORE_022,Hyderabad,SKU_049,very_high,1.99,0.64,1.52,2.46
2023-07-03,STORE_022,Hyderabad,SKU_049,very_high,1.76,0.54,1.21,2.31
2023-07-04,STORE_022,Hyderabad,SKU_049,very_high,1.76,0.78,1.53,1.99
2023-07-05,STORE_022,Hyderabad,SKU_049,very_high,1.76,0.85,1.63,1.89
2023-07-06,STORE_022,Hyderabad,SKU_049,very_high,1.76,0.55,1.22,2.3
2023-07-07,STORE_022,Hyderabad,SKU_049,very_high,1.76,0.85,1.62,1.9
2023-07-01,STORE_041,Jaipur,SKU_146,high,1.87,0.42,1.1,2.64
2023-07-02,STORE_041,Jaipur,SKU_146,high,1.87,0.42,1.11,2.63
2023-07-03,STORE_041,Jaipur,SKU_146,high,1.7,0.36,0.93,2.47
2023-07-04,STORE_041,Jaipur,SKU_146,high,1.7,0.42,1.01,2.39
2023-07-05,STORE_041,Jaipur,SKU_146,high,1.7,0.35,0.91,2.49
2023-07-06,STORE_041,Jaipur,SKU_146,high,1.69,0.59,1.23,2.15
2023-07-07,STORE_041,Jaipur,SKU_146,high,1.69,0.75,1.43,1.95
2023-07-01,STORE_008,Mumbai,SKU_127,high,14.12,0.44,8.56,19.68
2023-07-02,STORE_008,Mumbai,SKU_127,high,14.1,0.85,13.02,15.18
2023-07-03,STORE_008,Mumbai,SKU_127,high,10.92,0.82,9.84,12.0
2023-07-04,STORE_008,Mumbai,SKU_127,high,10.92,0.66,8.45,13.39
2023-07-05,STORE_008,Mumbai,SKU_127,high,10.92,0.8,9.64,12.2
2023-07-06,STORE_008,Mumbai,SKU_127,high,10.91,0.51,7.19,14.63
2023-07-07,STORE_008,Mumbai,SKU_127,high,10.91,0.95,10.87,10.95
2023-07-01,STORE_037,Pune,SKU_049,medium,2.16,0.41,1.27,3.05
2023-07-02,STORE_037,Pune,SKU_049,medium,2.16,0.48,1.38,2.94
2023-07-03,STORE_037,Pune,SKU_049,medium,1.9,0.55,1.31,2.49
2023-07-04,STORE_037,Pune,SKU_049,medium,1.9,0.32,0.98,2.82
2023-07-05,STORE_037,Pune,SKU_049,medium,1.9,0.87,1.78,2.02
2023-07-06,STORE_037,Pune,SKU_049,medium,1.89,0.84,1.72,2.06
2023-07-07,STORE_037,Pune,SKU_049,medium,1.89,0.46,1.18,2.6
2023-07-01,STORE_031,Kolkata,SKU_030,high,2.8,0.39,1.6,4.0
2023-07-02,STORE_031,Kolkata,SKU_030,high,2.8,0.4,1.62,3.98
2023-07-03,STORE_031,Kolkata,SKU_030,high,2.44,0.57,1.73,3.15
2023-07-04,STORE_031,Kolkata,SKU_030,high,2.44,0.65,1.88,3.0
2023-07-05,STORE_031,Kolkata,SKU_030,high,2.44,0.31,1.24,3.64
2023-07-06,STORE_031,Kolkata,SKU_030,high,2.44,0.84,2.24,2.64
2023-07-07,STORE_031,Kolkata,SKU_030,high,2.44,0.85,2.25,2.63
2023-07-01,STORE_047,Lucknow,SKU_151,low,2.84,0.45,1.75,3.93
2023-07-02,STORE_047,Lucknow,SKU_151,low,2.84,0.39,1.62,4.06
2023-07-03,STORE_047,Lucknow,SKU_151,low,2.47,0.93,2.43,2.51
2023-07-04,STORE_047,Lucknow,SKU_151,low,2.47,0.36,1.35,3.59
2023-07-05,STORE_047,Lucknow,SKU_151,low,2.47,0.61,1.83,3.11
2023-07-06,STORE_047,Lucknow,SKU_151,low,2.5,0.57,1.77,3.23
2023-07-07,STORE_047,Lucknow,SKU_151,low,2.5,0.84,2.28,2.72
2023-07-01,STORE_012,Delhi,SKU_152,low,15.6,0.89,14.87,16.33
2023-07-02,STORE_012,Delhi,SKU_152,low,15.6,0.79,13.64,17.56
2023-07-03,STORE_012,Delhi,SKU_152,low,12.05,0.81,10.73,13.37
2023-07-04,STORE_012,Delhi,SKU_152,low,12.05,0.48,7.69,16.41
2023-07-05,STORE_012,Delhi,SKU_152,low,12.05,0.94,11.95,12.15
2023-07-06,STORE_012,Delhi,SKU_152,low,12.03,0.69,9.58,14.48
2023-07-07,STORE_012,Delhi,SKU_152,low,12.03,0.37,6.63,17.43
2023-07-01,STORE_037,Pune,SKU_157,low,9.84,0.51,6.51,13.17
2023-07-02,STORE_037,Pune,SKU_157,low,9.82,0.89,9.38,10.26
2023-07-03,STORE_037,Pune,SKU_157,low,7.34,0.41,4.32,10.36
2023-07-04,STORE_037,Pune,SKU_157,low,7.34,0.55,5.06,9.62
2023-07-05,STORE_037,Pune,SKU_157,low,7.34,0.41,4.3,10.38
2023-07-06,STORE_037,Pune,SKU_157,low,7.4,0.3,3.71,11.09
2023-07-07,STORE_037,Pune,SKU_157,low,7.4,0.57,5.24,9.56
2023-07-01,STORE_025,Hyderabad,SKU_011,high,4.88,0.37,2.68,7.08
2023-07-02,STORE_025,Hyderabad,SKU_011,high,4.88,0.94,4.85,4.91
2023-07-03,STORE_025,Hyderabad,SKU_011,high,3.87,0.82,3.48,4.26
2023-07-04,STORE_025,Hyderabad,SKU_011,high,3.87,0.38,2.18,5.56
2023-07-05,STORE_025,Hyderabad,SKU_011,high,3.87,0.87,3.64,4.1
2023-07-06,STORE_025,Hyderabad,SKU_011,high,3.86,0.51,2.56,5.16
2023-07-07,STORE_025,Hyderabad,SKU_011,high,3.86,0.47,2.42,5.3
2023-07-01,STORE_029,Chennai,SKU_173,medium,17.36,0.74,14.55,20.17
2023-07-02,STORE_029,Chennai,SKU_173,medium,17.34,0.78,15.04,19.64
2023-07-03,STORE_029,Chennai,SKU_173,medium,13.3,0.54,9.1,17.5
2023-07-04,STORE_029,Chennai,SKU_173,medium,13.3,0.76,11.38,15.22
2023-07-05,STORE_029,Chennai,SKU_173,medium,13.3,0.31,6.74,19.86
2023-07-06,STORE_029,Chennai,SKU_173,medium,13.32,0.53,8.97,17.67
2023-07-07,STORE_029,Chennai,SKU_173,medium,13.32,0.39,7.55,19.09
2023-07-01,STORE_033,Kolkata,SKU_125,high,11.14,0.82,10.06,12.22
2023-07-02,STORE_033,Kolkata,SKU_125,high,11.13,0.81,9.93,12.33
2023-07-03,STORE_033,Kolkata,SKU_125,high,8.55,0.33,4.49,12.61
2023-07-04,STORE_033,Kolkata,SKU_125,high,8.55,0.67,6.7,10.4
2023-07-05,STORE_033,Kolkata,SKU_125,high,8.55,0.75,7.21,9.89
2023-07-06,STORE_033,Kolkata,SKU_125,high,8.61,0.45,5.27,11.95
2023-07-07,STORE_033,Kolkata,SKU_125,high,8.61,0.58,6.15,11.07
2023-07-01,STORE_042,Jaipur,SKU_168,medium,1.87,0.47,1.18,2.56
2023-07-02,STORE_042,Jaipur,SKU_168,medium,1.87,0.52,1.26,2.48
2023-07-03,STORE_042,Jaipur,SKU_168,medium,1.7,0.74,1.43,1.97
2023-07-04,STORE_042,Jaipur,SKU_168,medium,1.7,0.85,1.56,1.84
2023-07-05,STORE_042,Jaipur,SKU_168,medium,1.7,0.61,1.25,2.15
2023-07-06,STORE_042,Jaipur,SKU_168,medium,1.69,0.32,0.87,2.51
2023-07-07,STORE_042,Jaipur,SKU_168,medium,1.69,0.64,1.29,2.09
2023-07-01,STORE_009,Delhi,SKU_007,medium,12.57,0.43,7.54,17.6
2023-07-02,STORE_009,Delhi,SKU_007,medium,12.56,0.94,12.46,12.66
2023-07-03,STORE_009,Delhi,SKU_007,medium,9.61,0.95,9.58,9.64
2023-07-04,STORE_009,Delhi,SKU_007,medium,9.61,0.94,9.52,9.7
2023-07-05,STORE_009,Delhi,SKU_007,medium,9.61,0.82,8.67,10.55
2023-07-06,STORE_009,Delhi,SKU_007,medium,9.67,0.33,5.03,14.31
2023-07-07,STORE_009,Delhi,SKU_007,medium,9.67,0.33,5.05,14.29
2023-07-01,STORE_022,Hyderabad,SKU_071,high,5.2,0.87,4.9,5.5
2023-07-02,STORE_022,Hyderabad,SKU_071,high,5.19,0.58,3.7,6.68
2023-07-03,STORE_022,Hyderabad,SKU_071,high,4.24,0.95,4.23,4.25
2023-07-04,STORE_022,Hyderabad,SKU_071,high,4.24,0.78,3.67,4.81
2023-07-05,STORE_022,Hyderabad,SKU_071,high,4.24,0.72,3.49,4.99
2023-07-06,STORE_022,Hyderabad,SKU_071,high,4.25,0.93,4.19,4.31
2023-07-07,STORE_022,Hyderabad,SKU_071,high,4.25,0.91,4.12,4.38
2023-07-01,STORE_037,Pune,SKU_042,very_high,2.74,0.59,1.98,3.5
2023-07-02,STORE_037,Pune,SKU_042,very_high,2.74,0.59,1.98,3.5
2023-07-03,STORE_037,Pune,SKU_042,very_high,2.39,0.81,2.14,2.64
2023-07-04,STORE_037,Pune,SKU_042,very_high,2.39,0.87,2.24,2.54
2023-07-05,STORE_037,Pune,SKU_042,very_high,2.39,0.74,2.0,2.78
2023-07-06,STORE_037,Pune,SKU_042,very_high,2.38,0.4,1.38,3.38
2023-07-07,STORE_037,Pune,SKU_042,very_high,2.38,0.4,1.37,3.39
2023-07-01,STORE_003,Mumbai,SKU_077,medium,3.85,0.51,2.55,5.15
2023-07-02,STORE_003,Mumbai,SKU_077,medium,3.85,0.88,3.64,4.06
2023-07-03,STORE_003,Mumbai,SKU_077,medium,3.07,0.53,2.07,4.07
2023-07-04,STORE_003,Mumbai,SKU_077,medium,3.07,0.49,1.99,4.15
2023-07-05,STORE_003,Mumbai,SKU_077,medium,3.07,0.33,1.61,4.53
2023-07-06,STORE_003,Mumbai,SKU_077,medium,3.1,0.58,2.23,3.97
2023-07-07,STORE_003,Mumbai,SKU_077,medium,3.1,0.57,2.21,3.99
2023-07-01,STORE_049,Lucknow,SKU_077,medium,2.3,0.88,2.18,2.42
2023-07-02,STORE_049,Lucknow,SKU_077,medium,2.3,0.42,1.36,3.24
2023-07-03,STORE_049,Lucknow,SKU_077,medium,2.01,0.3,1.01,3.01
2023-07-04,STORE_049,Lucknow,SKU_077,medium,2.01,0.74,1.69,2.33
2023-07-05,STORE_049,Lucknow,SKU_077,medium,2.01,0.53,1.36,2.66
2023-07-06,STORE_049,Lucknow,SKU_077,medium,2.04,0.58,1.45,2.63
2023-07-07,STORE_049,Lucknow,SKU_077,medium,2.04,0.91,1.98,2.1
2023-07-01,STORE_041,Jaipur,SKU_198,medium,3.94,0.47,2.49,5.39
2023-07-02,STORE_041,Jaipur,SKU_198,medium,3.94,0.76,3.37,4.51
2023-07-03,STORE_041,Jaipur,SKU_198,medium,3.16,0.85,2.91,3.41
2023-07-04,STORE_041,Jaipur,SKU_198,medium,3.16,0.34,1.68,4.64
2023-07-05,STORE_041,Jaipur,SKU_198,medium,3.16,0.9,3.04,3.28
2023-07-06,STORE_041,Jaipur,SKU_198,medium,3.16,0.76,2.7,3.62
2023-07-07,STORE_041,Jaipur,SKU_198,medium,3.16,0.76,2.71,3.61
2023-07-01,STORE_024,Hyderabad,SKU_157,medium,1.99,0.81,1.78,2.2
2023-07-02,STORE_024,Hyderabad,SKU_157,medium,1.99,0.85,1.84,2.14
2023-07-03,STORE_024,Hyderabad,SKU_157,medium,1.76,0.47,1.12,2.4
2023-07-04,STORE_024,Hyderabad,SKU_157,medium,1.76,0.82,1.59,1.93
2023-07-05,STORE_024,Hyderabad,SKU_157,medium,1.76,0.33,0.92,2.6
2023-07-06,STORE_024,Hyderabad,SKU_157,medium,1.76,0.77,1.51,2.01
2023-07-07,STORE_024,Hyderabad,SKU_157,medium,1.76,0.81,1.56,1.96
2023-07-01,STORE_007,Mumbai,SKU_094,low,14.92,0.32,7.74,22.1
2023-07-02,STORE_007,Mumbai,SKU_094,low,14.91,0.3,7.49,22.33
2023-07-03,STORE_007,Mumbai,SKU_094,low,11.67,0.6,8.54,14.8
2023-07-04,STORE_007,Mumbai,SKU_094,low,11.67,0.88,11.05,12.29
2023-07-05,STORE_007,Mumbai,SKU_094,low,11.67,0.63,8.83,14.51
2023-07-06,STORE_007,Mumbai,SKU_094,low,11.65,0.55,8.09,15.21
2023-07-07,STORE_007,Mumbai,SKU_094,low,11.65,0.9,11.16,12.14
2023-07-01,STORE_013,Delhi,SKU_046,high,14.12,0.68,11.21,17.03
2023-07-02,STORE_013,Delhi,SKU_046,high,14.1,0.81,12.56,15.64
2023-07-03,STORE_013,Delhi,SKU_046,high,10.92,0.51,7.21,14.63
2023-07-04,STORE_013,Delhi,SKU_046,high,10.92,0.41,6.4,15.44
2023-07-05,STORE_013,Delhi,SKU_046,high,10.92,0.47,6.87,14.97
2023-07-06,STORE_013,Delhi,SKU_046,high,10.91,0.55,7.53,14.29
2023-07-07,STORE_013,Delhi,SKU_046,high,10.91,0.72,8.98,12.84
2023-07-01,STORE_004,Mumbai,SKU_035,medium,2.33,0.82,2.09,2.57
2023-07-02,STORE_004,Mumbai,SKU_035,medium,2.33,0.33,1.22,3.44
2023-07-03,STORE_004,Mumbai,SKU_035,medium,2.01,0.39,1.15,2.87
2023-07-04,STORE_004,Mumbai,SKU_035,medium,2.01,0.77,1.73,2.29
2023-07-05,STORE_004,Mumbai,SKU_035,medium,2.01,0.93,1.97,2.05
2023-07-06,STORE_004,Mumbai,SKU_035,medium,2.04,0.43,1.22,2.86
2023-07-07,STORE_004,Mumbai,SKU_035,medium,2.04,0.83,1.86,2.22
2023-07-01,STORE_022,Hyderabad,SKU_188,low,5.2,0.56,3.65,6.75
2023-07-02,STORE_022,Hyderabad,SKU_188,low,5.19,0.89,4.97,5.41
2023-07-03,STORE_022,Hyderabad,SKU_188,low,4.24,0.32,2.2,6.28
2023-07-04,STORE_022,Hyderabad,SKU_188,low,4.24,0.44,2.58,5.9
2023-07-05,STORE_022,Hyderabad,SKU_188,low,4.24,0.61,3.13,5.35
2023-07-06,STORE_022,Hyderabad,SKU_188,low,4.25,0.47,2.68,5.82
2023-07-07,STORE_022,Hyderabad,SKU_188,low,4.25,0.75,3.59,4.91
2023-07-01,STORE_037,Pune,SKU_071,medium,7.51,0.49,4.85,10.17
2023-07-02,STORE_037,Pune,SKU_071,medium,7.49,0.57,5.33,9.65
2023-07-03,STORE_037,Pune,SKU_071,medium,5.9,0.76,5.02,6.78
2023-07-04,STORE_037,Pune,SKU_071,medium,5.9,0.53,3.97,7.83
2023-07-05,STORE_037,Pune,SKU_071,medium,5.9,0.94,5.88,5.92
2023-07-06,STORE_037,Pune,SKU_071,medium,5.91,0.56,4.13,7.69
2023-07-07,STORE_037,Pune,SKU_071,medium,5.91,0.66,4.59,7.23
2023-07-01,STORE_023,Hyderabad,SKU_033,very_high,4.88,0.69,3.89,5.87
2023-07-02,STORE_023,Hyderabad,SKU_033,very_high,4.88,0.86,4.56,5.2
2023-07-03,STORE_023,Hyderabad,SKU_033,very_high,3.87,0.66,3.02,4.72
2023-07-04,STORE_023,Hyderabad,SKU_033,very_high,3.87,0.8,3.44,4.3
2023-07-05,STORE_023,Hyderabad,SKU_033,very_high,3.87,0.89,3.69,4.05
2023-07-06,STORE_023,Hyderabad,SKU_033,very_high,3.86,0.42,2.3,5.42
2023-07-07,STORE_023,Hyderabad,SKU_033,very_high,3.86,0.42,2.3,5.42
2023-07-01,STORE_022,Hyderabad,SKU_106,medium,1.99,0.77,1.72,2.26
2023-07-02,STORE_022,Hyderabad,SKU_106,medium,1.99,0.35,1.08,2.9
2023-07-03,STORE_022,Hyderabad,SKU_106,medium,1.76,0.45,1.08,2.44
2023-07-04,STORE_022,Hyderabad,SKU_106,medium,1.76,0.46,1.1,2.42
2023-07-05,STORE_022,Hyderabad,SKU_106,medium,1.76,0.31,0.89,2.63
2023-07-06,STORE_022,Hyderabad,SKU_106,medium,1.76,0.93,1.73,1.79
2023-07-07,STORE_022,Hyderabad,SKU_106,medium,1.76,0.52,1.17,2.35
2023-07-01,STORE_046,Lucknow,SKU_131,high,2.84,0.68,2.24,3.44
2023-07-02,STORE_046,Lucknow,SKU_131,high,2.84,0.67,2.22,3.46
2023-07-03,STORE_046,Lucknow,SKU_131,high,2.47,0.39,1.41,3.53
2023-07-04,STORE_046,Lucknow,SKU_131,high,2.47,0.75,2.09,2.85
2023-07-05,STORE_046,Lucknow,SKU_131,high,2.47,0.89,2.35,2.59
2023-07-06,STORE_046,Lucknow,SKU_131,high,2.5,0.5,1.64,3.36
2023-07-07,STORE_046,Lucknow,SKU_131,high,2.5,0.54,1.7,3.3
2023-07-01,STORE_005,Mumbai,SKU_044,low,2.33,0.88,2.21,2.45
2023-07-02,STORE_005,Mumbai,SKU_044,low,2.33,0.48,1.48,3.18
2023-07-03,STORE_005,Mumbai,SKU_044,low,2.01,0.93,1.97,2.05
2023-07-04,STORE_005,Mumbai,SKU_044,low,2.01,0.53,1.36,2.66
2023-07-05,STORE_005,Mumbai,SKU_044,low,2.01,0.65,1.55,2.47
2023-07-06,STORE_005,Mumbai,SKU_044,low,2.04,0.5,1.34,2.74
2023-07-07,STORE_005,Mumbai,SKU_044,low,2.04,0.55,1.41,2.67
2023-07-01,STORE_026,Hyderabad,SKU_183,medium,1.99,0.36,1.09,2.89
2023-07-02,STORE_026,Hyderabad,SKU_183,medium,1.99,0.31,1.01,2.97
2023-07-03,STORE_026,Hyderabad,SKU_183,medium,1.76,0.6,1.29,2.23
2023-07-04,STORE_026,Hyderabad,SKU_183,medium,1.76,0.4,1.01,2.51
2023-07-05,STORE_026,Hyderabad,SKU_183,medium,1.76,0.31,0.89,2.63
2023-07-06,STORE_026,Hyderabad,SKU_183,medium,1.76,0.47,1.11,2.41
2023-07-07,STORE_026,Hyderabad,SKU_183,medium,1.76,0.65,1.36,2.16
2023-07-01,STORE_041,Jaipur,SKU_139,low,3.54,0.55,2.44,4.64
2023-07-02,STORE_041,Jaipur,SKU_139,low,3.54,0.7,2.85,4.23
2023-07-03,STORE_041,Jaipur,SKU_139,low,2.9,0.77,2.51,3.29
2023-07-04,STORE_041,Jaipur,SKU_139,low,2.9,0.48,1.85,3.95
2023-07-05,STORE_041,Jaipur,SKU_139,low,2.9,0.8,2.57,3.23
2023-07-06,STORE_041,Jaipur,SKU_139,low,2.9,0.4,1.66,4.14
2023-07-07,STORE_041,Jaipur,SKU_139,low,2.9,0.61,2.14,3.66
2023-07-01,STORE_037,Pune,SKU_200,high,10.37,0.41,6.07,14.67
2023-07-02,STORE_037,Pune,SKU_200,high,10.35,0.65,7.95,12.75
2023-07-03,STORE_037,Pune,SKU_200,high,8.0,0.35,4.29,11.71
2023-07-04,STORE_037,Pune,SKU_200,high,8.0,0.94,7.95,8.05
2023-07-05,STORE_037,Pune,SKU_200,high,8.0,0.58,5.73,10.27
2023-07-06,STORE_037,Pune,SKU_200,high,8.02,0.91,7.78,8.26
2023-07-07,STORE_037,Pune,SKU_200,high,8.02,0.52,5.36,10.68
2023-07-01,STORE_006,Mumbai,SKU_132,low,3.85,0.59,2.78,4.92
2023-07-02,STORE_006,Mumbai,SKU_132,low,3.85,0.41,2.25,5.45
2023-07-03,STORE_006,Mumbai,SKU_132,low,3.07,0.53,2.09,4.05
2023-07-04,STORE_006,Mumbai,SKU_132,low,3.07,0.88,2.91,3.23
2023-07-05,STORE_006,Mumbai,SKU_132,low,3.07,0.88,2.91,3.23
2023-07-06,STORE_006,Mumbai,SKU_132,low,3.1,0.83,2.82,3.38
2023-07-07,STORE_006,Mumbai,SKU_132,low,3.1,0.66,2.41,3.79
2023-07-01,STORE_011,Delhi,SKU_013,low,8.86,0.3,4.45,13.27
2023-07-02,STORE_011,Delhi,SKU_013,low,8.84,0.83,8.05,9.63
2023-07-03,STORE_011,Delhi,SKU_013,low,6.82,0.51,4.5,9.14
2023-07-04,STORE_011,Delhi,SKU_013,low,6.82,0.77,5.89,7.75
2023-07-05,STORE_011,Delhi,SKU_013,low,6.82,0.9,6.56,7.08
2023-07-06,STORE_011,Delhi,SKU_013,low,6.96,0.93,6.87,7.05
2023-07-07,STORE_011,Delhi,SKU_013,low,6.96,0.87,6.53,7.39
2023-07-01,STORE_046,Lucknow,SKU_063,low,11.17,0.44,6.82,15.52
2023-07-02,STORE_046,Lucknow,SKU_063,low,11.16,0.85,10.28,12.04
2023-07-03,STORE_046,Lucknow,SKU_063,low,8.49,0.66,6.58,10.4
2023-07-04,STORE_046,Lucknow,SKU_063,low,8.49,0.68,6.74,10.24
2023-07-05,STORE_046,Lucknow,SKU_063,low,8.49,0.36,4.67,12.31
2023-07-06,STORE_046,Lucknow,SKU_063,low,8.6,0.31,4.36,12.84
2023-07-07,STORE_046,Lucknow,SKU_063,low,8.6,0.5,5.59,11.61
2023-07-01,STORE_018,Bangalore,SKU_099,very_high,10.04,0.6,7.35,12.73
